Phenotype	Set	Threshold	PRS.R2	Full.R2	Null.R2	Prevalence	Coefficient	Standard.Error	P	Num_SNP	pheno	prs	test	prs.test	MDD.R2	ratio
4705	-	Base	1	0.00237094	0.00481772	0.00244678	-	26237.2	5003.43	1.57272e-07	91208	sibling.severedepression	Soft-ImpOnly	5	Soft-ImpOnly:5	0.0125915	0.188296866934043
4706	-	Base	1	0.00161619	0.00431739	0.0027012	-	21525.9	4851.96	9.14169e-06	91315	sibling.severedepression	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0147991	0.109208668094681
4707	-	Base	1	0.00244291	0.00556756	0.00312465	-	26862.5	5020.15	8.75066e-08	91268	sibling.severedepression	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0120474	0.202774872586616
4708	-	Base	1	0.00313202	0.0050721	0.00194008	-	30329.8	4963.38	9.91797e-10	91211	sibling.severedepression	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0172944	0.181100240540291
4709	-	Base	1	0.00122963	0.00397071	0.00274108	-	18767.7	4896.51	0.000126654	91243	sibling.severedepression	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0144259	0.0852376628147984
4710	-	Base	1	0.0022787	0.00347531	0.00119661	-	25838.1	4942.45	1.71554e-07	91177	sibling.severedepression	Soft-ImpOnly	10	Soft-ImpOnly:10	0.0131877	0.172789796552848
4711	-	Base	1	0.00303882	0.00612619	0.00308737	-	33326.9	5578.81	2.31749e-09	91279	sibling.severedepression	Soft-ImpAll	1	Soft-ImpAll:1	0.0189094	0.1607042000275
4712	-	Base	1	0.00452061	0.00736258	0.00284196	-	40449	5443.51	1.08041e-13	91307	sibling.severedepression	Soft-ImpAll	2	Soft-ImpAll:2	0.0114536	0.394689006076692
4713	-	Base	1	0.00314461	0.0060418	0.00289719	-	33661.9	5384.85	4.07276e-10	91294	sibling.severedepression	Soft-ImpAll	3	Soft-ImpAll:3	0.0187658	0.16757132656215
4714	-	Base	1	0.00312611	0.00723114	0.00410502	-	34070.4	5562.14	9.04475e-10	91283	sibling.severedepression	Soft-ImpAll	4	Soft-ImpAll:4	0.0256769	0.121747952439742
4715	-	Base	1	0.00330993	0.00575671	0.00244678	-	34569.8	5580.33	5.831e-10	91208	sibling.severedepression	Soft-ImpAll	5	Soft-ImpAll:5	0.0159356	0.207706644243078
4716	-	Base	1	0.00202924	0.00473044	0.0027012	-	26952.5	5422.39	6.67486e-07	91315	sibling.severedepression	Soft-ImpAll	6	Soft-ImpAll:6	0.0210235	0.0965224629581183
4717	-	Base	1	0.00286284	0.00598749	0.00312465	-	32448.2	5600.85	6.89578e-09	91268	sibling.severedepression	Soft-ImpAll	7	Soft-ImpAll:7	0.014561	0.196610122931117
4718	-	Base	1	0.00373615	0.00567623	0.00194008	-	36849.8	5521.62	2.49395e-11	91211	sibling.severedepression	Soft-ImpAll	8	Soft-ImpAll:8	0.0165858	0.225261971083698
4719	-	Base	1	0.0020975	0.00483858	0.00274108	-	27332.8	5461.31	5.59153e-07	91243	sibling.severedepression	Soft-ImpAll	9	Soft-ImpAll:9	0.0205236	0.102199419205208
4720	-	Base	1	0.00250505	0.00370166	0.00119661	-	30045.1	5481.34	4.2211e-08	91177	sibling.severedepression	Soft-ImpAll	10	Soft-ImpAll:10	0.0157192	0.159362435747366
4721	-	Base	1	0.00130451	0.00439188	0.00308737	-	-4719.93	1205.48	9.02571e-05	91279	sibling.severedepression	LifetimeMDD	1	LifetimeMDD:1	0.00766083	0.170283115537089
4722	-	Base	1	0.00148971	0.00433168	0.00284196	-	-5007.07	1172.84	1.96188e-05	91307	sibling.severedepression	LifetimeMDD	2	LifetimeMDD:2	0.0043487	0.342564444546646
4723	-	Base	1	0.00149946	0.00439665	0.00289719	-	-5006.46	1158.94	1.56137e-05	91294	sibling.severedepression	LifetimeMDD	3	LifetimeMDD:3	0.00733339	0.204470238184523
4724	-	Base	1	0.00143414	0.00553916	0.00410502	-	-4985.99	1201.04	3.30439e-05	91283	sibling.severedepression	LifetimeMDD	4	LifetimeMDD:4	0.0078922	0.18171612478143
4725	-	Base	1	0.000627093	0.00307387	0.00244678	-	-3154.08	1169.02	0.00697445	83708	sibling.severedepression	LifetimeMDD	5	LifetimeMDD:5	0.00776604	0.0807481032804364
4726	-	Base	1	0.000940357	0.00364156	0.0027012	-	-3968.93	1172.51	0.000711825	91315	sibling.severedepression	LifetimeMDD	6	LifetimeMDD:6	0.00928203	0.101309411842022
4727	-	Base	1	0.00109469	0.00421934	0.00312465	-	-4355.47	1215.27	0.000338442	91268	sibling.severedepression	LifetimeMDD	7	LifetimeMDD:7	0.00805612	0.135883030540757
4728	-	Base	1	0.0010691	0.00300919	0.00194008	-	-4271.76	1196.05	0.000354878	91211	sibling.severedepression	LifetimeMDD	8	LifetimeMDD:8	0.0064324	0.166205459859461
4729	-	Base	1	0.00058601	0.00332709	0.00274108	-	-3131.09	1182.9	0.00812192	91243	sibling.severedepression	LifetimeMDD	9	LifetimeMDD:9	0.00983546	0.0595813515585443
4730	-	Base	1	0.000795417	0.00199203	0.00119661	-	-3676.64	1189.71	0.00199905	91177	sibling.severedepression	LifetimeMDD	10	LifetimeMDD:10	0.00687512	0.115694998778203
4731	-	Base	1	0.00218779	0.00527516	0.00308737	-	-13671.7	2697.26	4.00435e-07	91279	sibling.severedepression	GPpsy	1	GPpsy:1	0.0128612	0.170107765993842
4732	-	Base	1	0.00325881	0.00610077	0.00284196	-	-16466.2	2608.45	2.74299e-10	91307	sibling.severedepression	GPpsy	2	GPpsy:2	0.0080945	0.402595589597875
4733	-	Base	1	0.00239153	0.00528872	0.00289719	-	-14117	2588.13	4.91043e-08	91294	sibling.severedepression	GPpsy	3	GPpsy:3	0.0115608	0.206865441837935
4734	-	Base	1	0.00339291	0.00749794	0.00410502	-	-17017.7	2666.81	1.7559e-10	91283	sibling.severedepression	GPpsy	4	GPpsy:4	0.0219505	0.154570966492791
4735	-	Base	1	0.00162426	0.00407104	0.00244678	-	-11678.2	2689.72	1.41332e-05	91208	sibling.severedepression	GPpsy	5	GPpsy:5	0.0103024	0.157658409690946
4736	-	Base	1	0.00148899	0.00419019	0.0027012	-	-11129.7	2614.26	2.06906e-05	91315	sibling.severedepression	GPpsy	6	GPpsy:6	0.0160539	0.0927494253732738
4737	-	Base	1	0.00410776	0.00723241	0.00312465	-	-18709.9	2696.1	3.93188e-12	91268	sibling.severedepression	GPpsy	7	GPpsy:7	0.00888044	0.462562665813856
4738	-	Base	1	0.00525017	0.00719026	0.00194008	-	-21228.6	2683.97	2.58671e-15	91211	sibling.severedepression	GPpsy	8	GPpsy:8	0.0156417	0.335652134998114
4739	-	Base	1	0.0022062	0.00494728	0.00274108	-	-13432.4	2617.83	2.88033e-07	91243	sibling.severedepression	GPpsy	9	GPpsy:9	0.0192771	0.11444667507042
4740	-	Base	1	0.00160953	0.00280614	0.00119661	-	-11665.5	2653.85	1.10426e-05	91177	sibling.severedepression	GPpsy	10	GPpsy:10	0.00727672	0.221188942270693
4741	-	Base	1	0.00346283	0.0065502	0.00308737	-	-23385.5	3667.55	1.81375e-10	91279	sibling.severedepression	MTAG.Envs	1	MTAG.Envs:1	0.015205	0.227742847747452
4742	-	Base	1	0.00406623	0.0069082	0.00284196	-	-25219.2	3578.14	1.81338e-12	91307	sibling.severedepression	MTAG.Envs	2	MTAG.Envs:2	0.012583	0.323152666295796
4743	-	Base	1	0.00180656	0.00470375	0.00289719	-	-16429	3464.71	2.11809e-06	91294	sibling.severedepression	MTAG.Envs	3	MTAG.Envs:3	0.0177308	0.101888239673337
4744	-	Base	1	0.00216038	0.0062654	0.00410502	-	-18152.8	3563.53	3.50503e-07	91283	sibling.severedepression	MTAG.Envs	4	MTAG.Envs:4	0.0179436	0.120398359303596
4745	-	Base	1	0.00126519	0.00371197	0.00244678	-	-13200.1	3444.12	0.00012677	83708	sibling.severedepression	MTAG.Envs	5	MTAG.Envs:5	0.0115326	0.109705530409448
4746	-	Base	1	0.00165029	0.00435149	0.0027012	-	-15375.3	3429.32	7.34325e-06	88600	sibling.severedepression	MTAG.Envs	6	MTAG.Envs:6	0.0137829	0.119734598669366
4747	-	Base	1	0.0015497	0.00467436	0.00312465	-	-15498.3	3635.46	2.01628e-05	91268	sibling.severedepression	MTAG.Envs	7	MTAG.Envs:7	0.0147567	0.105016704276701
4748	-	Base	1	0.00207195	0.00401203	0.00194008	-	-17760	3572.98	6.67358e-07	91211	sibling.severedepression	MTAG.Envs	8	MTAG.Envs:8	0.0170436	0.121567626557769
4749	-	Base	1	0.00124467	0.00398575	0.00274108	-	-14026.6	3638.11	0.000115515	91243	sibling.severedepression	MTAG.Envs	9	MTAG.Envs:9	0.0184703	0.06738764394731
4750	-	Base	1	0.00161877	0.00281538	0.00119661	-	-15541.3	3526.22	1.04632e-05	91177	sibling.severedepression	MTAG.Envs	10	MTAG.Envs:10	0.013524	0.119696095829636
4751	-	Base	1	0.00366095	0.00674832	0.00308737	-	-20675	3153.73	5.53706e-11	91279	sibling.severedepression	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.0121645	0.300953594475729
4752	-	Base	1	0.00383499	0.00667695	0.00284196	-	-20635.1	3016.68	7.90003e-12	87384	sibling.severedepression	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00692624	0.553690025179607
4753	-	Base	1	0.00316982	0.00606701	0.00289719	-	-18852.9	3003.65	3.45923e-10	91294	sibling.severedepression	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.0141472	0.224059884641484
4754	-	Base	1	0.00293601	0.00704103	0.00410502	-	-18248.2	3072.91	2.87838e-09	91283	sibling.severedepression	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0138034	0.212701942999551
4755	-	Base	1	0.00231163	0.00475841	0.00244678	-	-15696.1	3031.12	2.23909e-07	83708	sibling.severedepression	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00810499	0.285210715867632
4756	-	Base	1	0.00198135	0.00468255	0.0027012	-	-15008.6	3055.6	9.02272e-07	91315	sibling.severedepression	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.013897	0.142573936820897
4757	-	Base	1	0.00183324	0.00495789	0.00312465	-	-14955.7	3224.55	3.51679e-06	91268	sibling.severedepression	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00980932	0.186887572227229
4758	-	Base	1	0.00415373	0.00609381	0.00194008	-	-22325.7	3172.38	1.95697e-12	91211	sibling.severedepression	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.0121675	0.341379083624409
4759	-	Base	1	0.00268723	0.00542831	0.00274108	-	-17973.2	3173.51	1.48307e-08	91243	sibling.severedepression	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.01492	0.180109249329759
4760	-	Base	1	0.00326591	0.00446253	0.00119661	-	-18742.6	2994.26	3.86172e-10	86865	sibling.severedepression	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.0061272	0.533018344431388
4761	-	Base	1	0.00489751	0.00798488	0.00308737	-	-20897.9	2756.25	3.40223e-14	91279	sibling.severedepression	MTAG.All	1	MTAG.All:1	0.0221868	0.220739809255954
4762	-	Base	1	0.00554007	0.00838203	0.00284196	-	-21776.6	2648.63	2.0043e-16	87384	sibling.severedepression	MTAG.All	2	MTAG.All:2	0.0137257	0.403627501693903
4763	-	Base	1	0.00377573	0.00667292	0.00289719	-	-17886.4	2611.17	7.38772e-12	91294	sibling.severedepression	MTAG.All	3	MTAG.All:3	0.0235578	0.160275153027872
4764	-	Base	1	0.00489624	0.00900126	0.00410502	-	-20375.3	2658.97	1.81821e-14	91283	sibling.severedepression	MTAG.All	4	MTAG.All:4	0.0299152	0.16367064234904
4765	-	Base	1	0.0030499	0.00549668	0.00244678	-	-15188.6	2553.86	2.72547e-09	83708	sibling.severedepression	MTAG.All	5	MTAG.All:5	0.0135967	0.224311781535225
4766	-	Base	1	0.00221402	0.00491522	0.0027012	-	-13320.3	2565.81	2.08666e-07	88600	sibling.severedepression	MTAG.All	6	MTAG.All:6	0.0210239	0.105309671374008
4767	-	Base	1	0.00374953	0.00687418	0.00312465	-	-18103.2	2731.14	3.39278e-11	91268	sibling.severedepression	MTAG.All	7	MTAG.All:7	0.0173754	0.215795319819975
4768	-	Base	1	0.00522024	0.00716032	0.00194008	-	-21443.7	2719.32	3.12813e-15	91211	sibling.severedepression	MTAG.All	8	MTAG.All:8	0.0223605	0.23345810692963
4769	-	Base	1	0.00290398	0.00564506	0.00274108	-	-15742.4	2674.34	3.94583e-09	89136	sibling.severedepression	MTAG.All	9	MTAG.All:9	0.0276664	0.104964144232715
4770	-	Base	1	0.00272974	0.00392635	0.00119661	-	-14936.5	2610.84	1.05912e-08	86865	sibling.severedepression	MTAG.All	10	MTAG.All:10	0.0137294	0.198824420586479
4771	-	Base	1	0.000356868	0.00271326	0.0023564	-	10619.2	3318.63	0.00137638	91279	smokingexpoutside.baseline	Auto-ImpOnly	1	Auto-ImpOnly:1	0.0113913	0.0313281188275263
4772	-	Base	1	0.000987452	0.00244939	0.00146193	-	18022.7	3385.41	1.02475e-07	91307	smokingexpoutside.baseline	Auto-ImpOnly	2	Auto-ImpOnly:2	0.00707217	0.13962503729407
4773	-	Base	1	0.000496526	0.00276577	0.00226924	-	11986.2	3175.45	0.000160554	91294	smokingexpoutside.baseline	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0144335	0.0344009422523989
4774	-	Base	1	0.00073899	0.00287839	0.0021394	-	13538.9	2938.05	4.08097e-06	91283	smokingexpoutside.baseline	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0200036	0.0369428502869484
4775	-	Base	1	0.000424995	0.00296092	0.00253592	-	10940.6	3137.06	0.000488252	91208	smokingexpoutside.baseline	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00741382	0.0573246990080687
4776	-	Base	1	0.000466616	0.00177668	0.00131007	-	12217.6	3333.43	0.000247617	91315	smokingexpoutside.baseline	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0159897	0.0291822860966747
4777	-	Base	1	0.000738198	0.00262918	0.00189098	-	13902.6	3017.92	4.10928e-06	91268	smokingexpoutside.baseline	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00879752	0.083909783666306
4778	-	Base	1	0.000212551	0.00173916	0.00152661	-	7285.91	2949.47	0.0135079	91211	smokingexpoutside.baseline	Auto-ImpOnly	8	Auto-ImpOnly:8	0.0113294	0.0187610111744664
4779	-	Base	1	0.000362537	0.00158599	0.00122345	-	11082.4	3439.34	0.00127333	91243	smokingexpoutside.baseline	Auto-ImpOnly	9	Auto-ImpOnly:9	0.0137731	0.0263221061344214
4780	-	Base	1	0.000327658	0.00277968	0.00245202	-	10268.8	3352.81	0.00219523	91177	smokingexpoutside.baseline	Auto-ImpOnly	10	Auto-ImpOnly:10	0.00809323	0.0404854427713039
4781	-	Base	1	0.00033168	0.00268808	0.0023564	-	10294.8	3337.21	0.00203851	91279	smokingexpoutside.baseline	Auto-ImpAll	1	Auto-ImpAll:1	0.0162222	0.0204460554055554
4782	-	Base	1	0.00102194	0.00248388	0.00146193	-	18745	3461.1	6.14662e-08	91307	smokingexpoutside.baseline	Auto-ImpAll	2	Auto-ImpAll:2	0.0110602	0.0923979674870256
4783	-	Base	1	0.000394455	0.0026637	0.00226924	-	10827.9	3218.55	0.000768658	91294	smokingexpoutside.baseline	Auto-ImpAll	3	Auto-ImpAll:3	0.0204449	0.0192935646542659
4784	-	Base	1	0.000498334	0.00263774	0.0021394	-	11296.4	2985.57	0.000154857	91283	smokingexpoutside.baseline	Auto-ImpAll	4	Auto-ImpAll:4	0.0264835	0.0188167727075349
4785	-	Base	1	0.000527497	0.00306342	0.00253592	-	12404.8	3192.52	0.00010231	91208	smokingexpoutside.baseline	Auto-ImpAll	5	Auto-ImpAll:5	0.0145977	0.0361356241051673
4786	-	Base	1	0.00042028	0.00173035	0.00131007	-	11743	3376.01	0.00050525	91315	smokingexpoutside.baseline	Auto-ImpAll	6	Auto-ImpAll:6	0.0214086	0.0196313630970731
4787	-	Base	1	0.000449676	0.00234066	0.00189098	-	10941.2	3043.52	0.000325051	91268	smokingexpoutside.baseline	Auto-ImpAll	7	Auto-ImpAll:7	0.0134214	0.033504403415441
4788	-	Base	1	0.000556296	0.00208291	0.00152661	-	11933.8	2985.67	6.4305e-05	91211	smokingexpoutside.baseline	Auto-ImpAll	8	Auto-ImpAll:8	0.0178197	0.0312180339736359
4789	-	Base	1	0.000603364	0.00182682	0.00122345	-	14423.5	3469.34	3.22792e-05	91243	smokingexpoutside.baseline	Auto-ImpAll	9	Auto-ImpAll:9	0.0216992	0.0278058177259991
4790	-	Base	1	0.00048489	0.00293691	0.00245202	-	12834.6	3444.5	0.000194831	91177	smokingexpoutside.baseline	Auto-ImpAll	10	Auto-ImpAll:10	0.0139176	0.0348400586307984
4791	-	Base	1	0.000179673	0.00253607	0.0023564	-	6516.12	2870.16	0.0231971	87048	smokingexpoutside.baseline	Soft-ImpOnly	1	Soft-ImpOnly:1	0.014712	0.0122126835236542
4792	-	Base	1	0.00043883	0.00190076	0.00146193	-	10830.5	3052.6	0.000388835	91307	smokingexpoutside.baseline	Soft-ImpOnly	2	Soft-ImpOnly:2	0.00835932	0.0524958967954331
4793	-	Base	1	0.000277608	0.00254685	0.00226924	-	8026.96	2844.31	0.00477412	91294	smokingexpoutside.baseline	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0131953	0.0210384000363766
4794	-	Base	1	0.000169501	0.00230891	0.0021394	-	5851.83	2652.33	0.0273707	91283	smokingexpoutside.baseline	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0185556	0.00913476255146694
4795	-	Base	1	0.000184967	0.00272089	0.00253592	-	6468.5	2811.8	0.0214278	91208	smokingexpoutside.baseline	Soft-ImpOnly	5	Soft-ImpOnly:5	0.0125915	0.0146898304411706
4796	-	Base	1	8.25768e-05	0.00139265	0.00131007	-	4600.78	2984.5	0.123192	91315	smokingexpoutside.baseline	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0147991	0.00557985282888824
4797	-	Base	1	0.000133332	0.00202431	0.00189098	-	5262.26	2688.66	0.0503328	91268	smokingexpoutside.baseline	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0120474	0.0110672842273022
4798	-	Base	1	0.000320633	0.00184724	0.00152661	-	7976.56	2628.93	0.00241436	91211	smokingexpoutside.baseline	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0172944	0.0185397007123693
4799	-	Base	1	0.000549134	0.00177259	0.00122345	-	12128.6	3058.07	7.32413e-05	91243	smokingexpoutside.baseline	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0144259	0.0380658399129344
4800	-	Base	1	0.000354921	0.00280694	0.00245202	-	9702.45	3043.76	0.00143585	91177	smokingexpoutside.baseline	Soft-ImpOnly	10	Soft-ImpOnly:10	0.0131877	0.0269130325985577
4801	-	Base	1	0.000206376	0.00256277	0.0023564	-	7957.96	3270.59	0.0149726	91279	smokingexpoutside.baseline	Soft-ImpAll	1	Soft-ImpAll:1	0.0189094	0.0109139369837224
4802	-	Base	1	0.000633225	0.00209516	0.00146193	-	14546.3	3412.72	2.02901e-05	91307	smokingexpoutside.baseline	Soft-ImpAll	2	Soft-ImpAll:2	0.0114536	0.0552861109170916
4803	-	Base	1	0.000315464	0.00258471	0.00226924	-	9556.63	3176.6	0.00262819	91294	smokingexpoutside.baseline	Soft-ImpAll	3	Soft-ImpAll:3	0.0187658	0.0168105809504524
4804	-	Base	1	0.000190695	0.0023301	0.0021394	-	6885.39	2942.21	0.0192799	91283	smokingexpoutside.baseline	Soft-ImpAll	4	Soft-ImpAll:4	0.0256769	0.00742671428404519
4805	-	Base	1	0.000320165	0.00285609	0.00253592	-	9491.68	3135.84	0.00247346	91208	smokingexpoutside.baseline	Soft-ImpAll	5	Soft-ImpAll:5	0.0159356	0.0200911794974773
4806	-	Base	1	0.000201301	0.00151137	0.00131007	-	8018.45	3331.28	0.0160896	91315	smokingexpoutside.baseline	Soft-ImpAll	6	Soft-ImpAll:6	0.0210235	0.00957504697124646
4807	-	Base	1	0.000196668	0.00208765	0.00189098	-	7138.86	3003.16	0.0174552	91268	smokingexpoutside.baseline	Soft-ImpAll	7	Soft-ImpAll:7	0.014561	0.0135064899388778
4808	-	Base	1	0.000514098	0.00204071	0.00152661	-	11216.9	2919.28	0.000122123	91211	smokingexpoutside.baseline	Soft-ImpAll	8	Soft-ImpAll:8	0.0165858	0.030996273921065
4809	-	Base	1	0.000567278	0.00179073	0.00122345	-	13725	3404.77	5.56581e-05	91243	smokingexpoutside.baseline	Soft-ImpAll	9	Soft-ImpAll:9	0.0205236	0.0276402775341558
4810	-	Base	1	0.000491613	0.00294363	0.00245202	-	12684.9	3380.95	0.00017587	91177	smokingexpoutside.baseline	Soft-ImpAll	10	Soft-ImpAll:10	0.0157192	0.0312746831899842
4811	-	Base	1	2.29381e-05	0.00237933	0.0023564	-	-574.882	708.75	0.417303	91279	smokingexpoutside.baseline	LifetimeMDD	1	LifetimeMDD:1	0.00766083	0.00299420558868948
4812	-	Base	1	0.000150332	0.00161226	0.00146193	-	-1532.93	738.294	0.0378732	91307	smokingexpoutside.baseline	LifetimeMDD	2	LifetimeMDD:2	0.0043487	0.0345694115482788
4813	-	Base	1	5.15631e-05	0.0023208	0.00226924	-	-833.67	685.513	0.223947	91294	smokingexpoutside.baseline	LifetimeMDD	3	LifetimeMDD:3	0.00733339	0.00703127748558307
4814	-	Base	1	5.86372e-07	0.00213999	0.0021394	-	-82.7133	637.45	0.89676	91283	smokingexpoutside.baseline	LifetimeMDD	4	LifetimeMDD:4	0.0078922	7.42976609817288e-05
4815	-	Base	1	9.23169e-05	0.00262824	0.00253592	-	-1068.56	657.512	0.104142	83708	smokingexpoutside.baseline	LifetimeMDD	5	LifetimeMDD:5	0.00776604	0.0118872552806836
4816	-	Base	1	8.71917e-06	0.00131879	0.00131007	-	-361.586	721.871	0.616444	91315	smokingexpoutside.baseline	LifetimeMDD	6	LifetimeMDD:6	0.00928203	0.000939360247704435
4817	-	Base	1	1.61104e-06	0.00189259	0.00189098	-	-140.608	653.607	0.82967	91268	smokingexpoutside.baseline	LifetimeMDD	7	LifetimeMDD:7	0.00805612	0.000199977160221049
4818	-	Base	1	0.00028705	0.00181366	0.00152661	-	-1813.36	631.657	0.00409733	91211	smokingexpoutside.baseline	LifetimeMDD	8	LifetimeMDD:8	0.0064324	0.0446256451713202
4819	-	Base	1	0.000363944	0.0015874	0.00122345	-	-2386.86	739.313	0.00124585	91243	smokingexpoutside.baseline	LifetimeMDD	9	LifetimeMDD:9	0.00983546	0.037003251500184
4820	-	Base	1	0.000154175	0.0026062	0.00245202	-	-1545	735.461	0.035674	91177	smokingexpoutside.baseline	LifetimeMDD	10	LifetimeMDD:10	0.00687512	0.0224250631261709
4821	-	Base	1	9.80778e-05	0.00245447	0.0023564	-	-2662.89	1587.61	0.0934966	91279	smokingexpoutside.baseline	GPpsy	1	GPpsy:1	0.0128612	0.00762586694865176
4822	-	Base	1	0.000269361	0.00173129	0.00146193	-	-4551.12	1637.41	0.00544833	91307	smokingexpoutside.baseline	GPpsy	2	GPpsy:2	0.0080945	0.0332770399654086
4823	-	Base	1	0.000202105	0.00247135	0.00226924	-	-3679.89	1528.29	0.0160528	91294	smokingexpoutside.baseline	GPpsy	3	GPpsy:3	0.0115608	0.0174819216663207
4824	-	Base	1	0.000387351	0.00252676	0.0021394	-	-4713.26	1413	0.000852111	91283	smokingexpoutside.baseline	GPpsy	4	GPpsy:4	0.0219505	0.0176465684152981
4825	-	Base	1	0.000112772	0.00264869	0.00253592	-	-2714.2	1511.07	0.0724711	91208	smokingexpoutside.baseline	GPpsy	5	GPpsy:5	0.0103024	0.010946187296164
4826	-	Base	1	0.000368538	0.00167861	0.00131007	-	-5226.78	1604.72	0.00112678	91315	smokingexpoutside.baseline	GPpsy	6	GPpsy:6	0.0160539	0.0229562909947116
4827	-	Base	1	0.000279033	0.00217001	0.00189098	-	-4098.57	1447.45	0.00463515	91268	smokingexpoutside.baseline	GPpsy	7	GPpsy:7	0.00888044	0.0314210782348622
4828	-	Base	1	5.04006e-05	0.00157701	0.00152661	-	-1704.56	1417.17	0.229066	91211	smokingexpoutside.baseline	GPpsy	8	GPpsy:8	0.0156417	0.00322219451849863
4829	-	Base	1	0.000183606	0.00140706	0.00122345	-	-3742.1	1632.03	0.0218605	91243	smokingexpoutside.baseline	GPpsy	9	GPpsy:9	0.0192771	0.00952456541699737
4830	-	Base	1	0.000271139	0.00272316	0.00245202	-	-4557.31	1635.78	0.00533958	91177	smokingexpoutside.baseline	GPpsy	10	GPpsy:10	0.00727672	0.0372611561252872
4831	-	Base	1	0.000445671	0.00280207	0.0023564	-	-7706.64	2155.06	0.000349375	91279	smokingexpoutside.baseline	MTAG.Envs	1	MTAG.Envs:1	0.015205	0.0293108188096021
4832	-	Base	1	0.000684556	0.00214649	0.00146193	-	-9943.76	2243.68	9.37547e-06	91307	smokingexpoutside.baseline	MTAG.Envs	2	MTAG.Envs:2	0.012583	0.0544032424699992
4833	-	Base	1	0.000792031	0.00306127	0.00226924	-	-9773.59	2049.81	1.86927e-06	91294	smokingexpoutside.baseline	MTAG.Envs	3	MTAG.Envs:3	0.0177308	0.0446697836533039
4834	-	Base	1	0.00049635	0.00263575	0.0021394	-	-7138.08	1890.33	0.000159619	91283	smokingexpoutside.baseline	MTAG.Envs	4	MTAG.Envs:4	0.0179436	0.0276616732428275
4835	-	Base	1	0.000522511	0.00305843	0.00253592	-	-7483.79	1935.21	0.000110346	83708	smokingexpoutside.baseline	MTAG.Envs	5	MTAG.Envs:5	0.0115326	0.0453073027764771
4836	-	Base	1	0.000275075	0.00158514	0.00131007	-	-5930.44	2107.6	0.0048988	88600	smokingexpoutside.baseline	MTAG.Envs	6	MTAG.Envs:6	0.0137829	0.0199577012094697
4837	-	Base	1	0.000443177	0.00233416	0.00189098	-	-6972.03	1953.59	0.000359175	91268	smokingexpoutside.baseline	MTAG.Envs	7	MTAG.Envs:7	0.0147567	0.03003225653432
4838	-	Base	1	0.000884775	0.00241139	0.00152661	-	-9525.61	1889.39	4.64387e-07	91211	smokingexpoutside.baseline	MTAG.Envs	8	MTAG.Envs:8	0.0170436	0.0519124480743505
4839	-	Base	1	0.000823006	0.00204646	0.00122345	-	-11036.2	2272.68	1.20378e-06	91243	smokingexpoutside.baseline	MTAG.Envs	9	MTAG.Envs:9	0.0184703	0.0445583450187599
4840	-	Base	1	0.000904073	0.00335609	0.00245202	-	-11095.4	2180.3	3.62352e-07	91177	smokingexpoutside.baseline	MTAG.Envs	10	MTAG.Envs:10	0.013524	0.0668495267672286
4841	-	Base	1	3.19494e-05	0.00238835	0.0023564	-	-1773.47	1852.61	0.338433	91279	smokingexpoutside.baseline	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.0121645	0.0026264458054174
4842	-	Base	1	6.91331e-05	0.00153107	0.00146193	-	-2655.33	1885.92	0.15915	87384	smokingexpoutside.baseline	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00692624	0.00998133186259789
